segment_id,token,proposed_lemma
dbg_book08_ch010,pabulum,pabulum
dbg_book08_ch010,detrimentum,detrimentum
dbg_book08_ch010,qui,qui
dbg_book08_ch011,natura,natura
dbg_book08_ch011,trebonium,trebonium
dbg_book08_ch011,xiii,xiii
dbg_book08_ch011,qui,qui
dbg_book08_ch012,diligentia,diligentia
dbg_book08_ch012,qui,qui
dbg_book08_ch012,qui,qui
dbg_book08_ch012,praefectura,praefectura
dbg_book08_ch012,usus,usus
dbg_book08_ch013,uada,uada
dbg_book08_ch013,propterea,propterea
dbg_book08_ch013,pertinacius,pertinacius
dbg_book08_ch013,solum,solum
dbg_book08_ch013,qui,qui
dbg_book08_ch013,comminus,comminus
dbg_book08_ch013,eminus,eminus
dbg_book08_ch013,qui,qui
dbg_book08_ch013,prius,prius
dbg_book08_ch013,utrum,utrum
dbg_book08_ch014,propius,propius
dbg_book08_ch014,trebonium,trebonium
dbg_book08_ch014,prius,prius
dbg_book08_ch014,difficultas,difficultas
dbg_book08_ch014,planitiem,planitiem
dbg_book08_ch014,tela,tela
dbg_book08_ch015,natura,natura
dbg_book08_ch015,consilium,consilium
dbg_book08_ch015,sui,sui
dbg_book08_ch015,fasces,fasces
dbg_book08_ch015,caesaris,caesaris
dbg_book08_ch015,manus,manus
dbg_book08_ch015,copia,copia
dbg_book08_ch015,flamma,flamma
dbg_book08_ch016,consilium,consilium
dbg_book08_ch016,causa,causa
dbg_book08_ch016,ueritus,ueritus
dbg_book08_ch016,qui,qui
dbg_book08_ch016,sui,sui
dbg_book08_ch016,fuga,fuga
dbg_book08_ch016,decem,decem
dbg_book08_ch017,leuis,leuis
dbg_book08_ch018,correus,correus
dbg_book08_ch018,detrimentum,detrimentum
dbg_book08_ch019,proelium,proelium
dbg_book08_ch019,leuis,leuis
dbg_book08_ch019,qui,qui
dbg_book08_ch019,impetus,impetus
dbg_book08_ch019,detrimentum,detrimentum
dbg_book08_ch019,cohortium,cohortium
dbg_book08_ch019,nequiquam,nequiquam
dbg_book08_ch019,qui,qui
dbg_book08_ch019,fuga,fuga
dbg_book08_ch019,uictus,uictus
dbg_book08_ch019,correus,correus
dbg_book08_ch019,iracundia,iracundia
dbg_book08_ch019,tela,tela
dbg_book08_ch020,plus,plus
dbg_book08_ch020,fuga,fuga
dbg_book08_ch020,qui,qui
dbg_book08_ch021,poena,poena
dbg_book08_ch021,clementia,clementia
dbg_book08_ch021,numquam,numquam
dbg_book08_ch021,correus,correus
dbg_book08_ch021,numquam,numquam
dbg_book08_ch021,senatum,senatum
dbg_book08_ch021,tantum,tantum
dbg_book08_ch021,quantum,quantum
dbg_book08_ch022,sententia,sententia
dbg_book08_ch022,tantum,tantum
dbg_book08_ch022,poena,poena
dbg_book08_ch023,ciuitatium,ciuitatium
dbg_book08_ch023,titus,titus
dbg_book08_ch023,labienus,labienus
dbg_book08_ch023,ius,ius
dbg_book08_ch023,qui,qui
dbg_book08_ch023,uolusenus,uolusenus
dbg_book08_ch023,consilium,consilium
dbg_book08_ch023,numquam,numquam
dbg_book08_ch024,imperium,imperium
dbg_book08_ch024,antonium,antonium
dbg_book08_ch024,caninium,caninium
dbg_book08_ch024,rebilum,rebilum
dbg_book08_ch024,qui,qui
dbg_book08_ch024,autem,autem
dbg_book08_ch024,qui,qui
dbg_book08_ch024,fortuna,fortuna
dbg_book08_ch024,reditum,reditum
dbg_book08_ch025,umquam,umquam
dbg_book08_ch026,gaius,gaius
dbg_book08_ch026,caninius,caninius
dbg_book08_ch026,qui,qui
dbg_book08_ch026,amicitia,amicitia
dbg_book08_ch026,dumnacus,dumnacus
dbg_book08_ch026,caninium,caninium
dbg_book08_ch026,rursus,rursus
dbg_book08_ch027,fabius,fabius
dbg_book08_ch027,rebili,rebili
dbg_book08_ch027,auxilium,auxilium
dbg_book08_ch027,dumnacus,dumnacus
dbg_book08_ch027,fabius,fabius
dbg_book08_ch027,nondum,nondum
dbg_book08_ch027,qui,qui
dbg_book08_ch027,tantum,tantum
dbg_book08_ch027,quantum,quantum
dbg_book08_ch027,praeceptum,praeceptum
dbg_book08_ch027,praeda,praeda
dbg_book08_ch028,fabius,fabius
dbg_book08_ch028,quintus,quintus
dbg_book08_ch028,atius,atius
dbg_book08_ch028,uarus,uarus
dbg_book08_ch028,praefectus,praefectus
dbg_book08_ch028,singularis,singularis
dbg_book08_ch028,proelium,proelium
dbg_book08_ch028,audacius,audacius
dbg_book08_ch028,equitatus,equitatus
dbg_book08_ch028,qui,qui
dbg_book08_ch028,auxilium,auxilium
dbg_book08_ch028,proelium,proelium
dbg_book08_ch028,equitatus,equitatus
dbg_book08_ch029,dumnacus,dumnacus
dbg_book08_ch029,acies,acies
dbg_book08_ch029,qui,qui
dbg_book08_ch029,laetitia,laetitia
dbg_book08_ch029,quantum,quantum
dbg_book08_ch029,tantum,tantum
dbg_book08_ch029,xii,xii
dbg_book08_ch029,qui,qui
dbg_book08_ch029,arma,arma
dbg_book08_ch029,omnis,omnis
dbg_book08_ch030,fuga,fuga
dbg_book08_ch030,qui,qui
dbg_book08_ch030,commeatus,commeatus
dbg_book08_ch030,fuga,fuga
dbg_book08_ch030,consilium,consilium
dbg_book08_ch030,caninius,caninius
dbg_book08_ch031,gaius,gaius
dbg_book08_ch031,fabius,fabius
dbg_book08_ch031,felicitas,felicitas
dbg_book08_ch031,qui,qui
dbg_book08_ch031,numquam,numquam
dbg_book08_ch031,mora,mora
dbg_book08_ch031,dumnacus,dumnacus
dbg_book08_ch031,solus,solus
dbg_book08_ch032,clientela,clientela
dbg_book08_ch032,natura,natura
dbg_book08_ch033,gaius,gaius
dbg_book08_ch033,caninius,caninius
dbg_book08_ch033,munitas,munitas
dbg_book08_ch033,autem,autem
dbg_book08_ch033,fuga,fuga
dbg_book08_ch033,quantum,quantum
dbg_book08_ch034,memoria,memoria
dbg_book08_ch034,qui,qui
dbg_book08_ch034,periculum,periculum
dbg_book08_ch034,frumentum,frumentum
dbg_book08_ch034,qui,qui
dbg_book08_ch034,nonnumquam,nonnumquam
dbg_book08_ch034,autem,autem
dbg_book08_ch034,gaius,gaius
dbg_book08_ch034,caninius,caninius
dbg_book08_ch034,opus,opus
dbg_book08_ch035,copia,copia
dbg_book08_ch035,frumentum,frumentum
dbg_book08_ch035,drappes,drappes
dbg_book08_ch035,hora,hora
dbg_book08_ch035,frumentum,frumentum
dbg_book08_ch035,caninius,caninius
dbg_book08_ch036,caninius,caninius
dbg_book08_ch036,xii,xii
dbg_book08_ch036,qui,qui
dbg_book08_ch036,periculum,periculum
dbg_book08_ch036,praeda,praeda
dbg_book08_ch037,caninius,caninius
dbg_book08_ch037,gaius,gaius
dbg_book08_ch037,fabius,fabius
dbg_book08_ch038,antonium,antonium
dbg_book08_ch038,rursus,rursus
dbg_book08_ch038,facultas,facultas
dbg_book08_ch038,initium,initium
dbg_book08_ch038,supplicium,supplicium
dbg_book08_ch038,qui,qui
dbg_book08_ch038,cura,cura
dbg_book08_ch038,supplicium,supplicium
dbg_book08_ch038,qui,qui
dbg_book08_ch038,corpus,corpus
dbg_book08_ch039,poena,poena
dbg_book08_ch039,ultra,ultra
dbg_book08_ch039,periculum,periculum
dbg_book08_ch039,qui,qui
dbg_book08_ch039,caninium,caninium
dbg_book08_ch040,autem,autem
dbg_book08_ch040,copia,copia
dbg_book08_ch040,aqua,aqua
dbg_book08_ch040,natura,natura
dbg_book08_ch040,autem,autem
dbg_book08_ch040,difficilis,difficilis
dbg_book08_ch040,praeruptus,praeruptus
dbg_book08_ch040,descensus,descensus
dbg_book08_ch040,descensus,descensus
dbg_book08_ch040,aqua,aqua
dbg_book08_ch041,omnis,omnis
dbg_book08_ch041,magnus,magnus
dbg_book08_ch041,unus,unus
dbg_book08_ch041,aduersus,aduersus
dbg_book08_ch041,eminus,eminus
dbg_book08_ch041,genus,genus
dbg_book08_ch041,sexaginta,sexaginta
dbg_book08_ch041,decem,decem
dbg_book08_ch041,fastigium,fastigium
dbg_book08_ch041,tela,tela
dbg_book08_ch041,tantum,tantum
dbg_book08_ch042,flamma,flamma
dbg_book08_ch042,uirtus,uirtus
dbg_book08_ch042,telis,telis
dbg_book08_ch043,moenium,moenium
dbg_book08_ch043,reliquis,reliquis
dbg_book08_ch043,flamma,flamma
dbg_book08_ch043,sententia,sententia
dbg_book08_ch044,qui,qui
dbg_book08_ch044,arma,arma
dbg_book08_ch044,manus,manus
dbg_book08_ch044,poena,poena
dbg_book08_ch044,conscius,conscius
dbg_book08_ch044,aruernus,aruernus
dbg_book08_ch045,labienus,labienus
dbg_book08_ch045,proelium,proelium
dbg_book08_ch045,secundum,secundum
dbg_book08_ch045,qui,qui
dbg_book08_ch045,aduersus,aduersus
dbg_book08_ch045,qui,qui
dbg_book08_ch045,tempus,tempus
dbg_book08_ch046,numquam,numquam
dbg_book08_ch046,publium,publium
dbg_book08_ch046,profectus,profectus
dbg_book08_ch046,tempus,tempus
dbg_book08_ch046,profectus,profectus
dbg_book08_ch046,hiberna,hiberna
dbg_book08_ch046,prouincia,prouincia
dbg_book08_ch046,conuentus,conuentus
dbg_book08_ch047,antonius,antonius
dbg_book08_ch047,hiberna,hiberna
dbg_book08_ch047,qui,qui
dbg_book08_ch047,motus,motus
dbg_book08_ch047,commeatus,commeatus
dbg_book08_ch047,qui,qui
dbg_book08_ch047,hiberna,hiberna
dbg_book08_ch048,praefectus,praefectus
dbg_book08_ch048,uolusenus,uolusenus
dbg_book08_ch048,qui,qui
dbg_book08_ch048,antonius,antonius
dbg_book08_ch048,singularis,singularis
dbg_book08_ch048,odium,odium
dbg_book08_ch048,uolusenus,uolusenus
dbg_book08_ch048,commi,commi
dbg_book08_ch048,pertinacius,pertinacius
dbg_book08_ch048,autem,autem
dbg_book08_ch048,fuga,fuga
dbg_book08_ch048,inimicus,inimicus
dbg_book08_ch048,auxilium,auxilium
dbg_book08_ch048,idem,idem
dbg_book08_ch048,fuga,fuga
dbg_book08_ch048,malum,malum
dbg_book08_ch048,praefectus,praefectus
dbg_book08_ch048,periculum,periculum
dbg_book08_ch048,autem,autem
dbg_book08_ch048,antonium,antonium
dbg_book08_ch048,antonius,antonius
dbg_book08_ch048,propterea,propterea
dbg_book08_ch048,annus,annus
dbg_book08_ch048,quis,quis
dbg_book08_ch049,amicitia,amicitia
dbg_book08_ch049,omnis,omnis
dbg_book08_ch050,profectus,profectus
dbg_book08_ch050,gratia,gratia
dbg_book08_ch050,qui,qui
dbg_book08_ch050,repulsa,repulsa
dbg_book08_ch050,caesaris,caesaris
dbg_book08_ch050,augurem,augurem
dbg_book08_ch050,prius,prius
dbg_book08_ch050,officium,officium
dbg_book08_ch050,propterea,propterea
dbg_book08_ch050,sui,sui
dbg_book08_ch050,qui,qui
dbg_book08_ch050,caesaris,caesaris
dbg_book08_ch050,is,is
dbg_book08_ch050,plus,plus
dbg_book08_ch050,gratia,gratia
dbg_book08_ch051,caesaris,caesaris
dbg_book08_ch051,aduentus,aduentus
dbg_book08_ch051,ornatum,ornatum
dbg_book08_ch051,iturus,iturus
dbg_book08_ch051,omnis,omnis
dbg_book08_ch051,obuiam,obuiam
dbg_book08_ch051,fora,fora
dbg_book08_ch051,laetitia,laetitia
dbg_book08_ch051,magnificentia,magnificentia
dbg_book08_ch051,cupiditas,cupiditas
dbg_book08_ch052,profectus,profectus
dbg_book08_ch052,consulatus,consulatus
dbg_book08_ch052,tantum,tantum
dbg_book08_ch052,quantum,quantum
dbg_book08_ch052,tribunus,tribunus
dbg_book08_ch052,caesaris,caesaris
dbg_book08_ch052,pollicitus,pollicitus
dbg_book08_ch052,caesaris,caesaris
dbg_book08_ch052,arma,arma
dbg_book08_ch052,sui,sui
dbg_book08_ch052,tantum,tantum
dbg_book08_ch052,pollicitus,pollicitus
dbg_book08_ch053,testimonium,testimonium
dbg_book08_ch053,marcellus,marcellus
dbg_book08_ch053,caesaris,caesaris
dbg_book08_ch053,tempus,tempus
dbg_book08_ch053,senatum,senatum
dbg_book08_ch053,caesaris,caesaris
dbg_book08_ch053,qui,qui
dbg_book08_ch053,caesaris,caesaris
dbg_book08_ch053,inuidia,inuidia
dbg_book08_ch053,caesaris,caesaris
dbg_book08_ch054,caesaris,caesaris
dbg_book08_ch054,hiberna,hiberna
dbg_book08_ch054,trebonium,trebonium
dbg_book08_ch054,totidem,totidem
dbg_book08_ch054,uirtus,uirtus
dbg_book08_ch054,auctoritas,auctoritas
dbg_book08_ch054,profectus,profectus
dbg_book08_ch055,marcellum,marcellum
dbg_book08_ch055,quidnam,quidnam
dbg_book08_ch055,spes,spes
dbc_book01_ch001,caesaris,caesaris
dbc_book01_ch001,senatum,senatum
dbc_book01_ch001,lentulus,lentulus
dbc_book01_ch001,consilium,consilium
dbc_book01_ch001,caesaris,caesaris
dbc_book01_ch001,nequiquam,nequiquam
dbc_book01_ch001,auxilium,auxilium
dbc_book01_ch001,senatum,senatum
dbc_book01_ch002,aliquis,aliquis
dbc_book01_ch002,marcellus,marcellus
dbc_book01_ch002,senatum,senatum
dbc_book01_ch002,qui,qui
dbc_book01_ch002,causa,causa
dbc_book01_ch002,periculum,periculum
dbc_book01_ch002,rufus,rufus
dbc_book01_ch002,qui,qui
dbc_book01_ch002,lentulus,lentulus
dbc_book01_ch002,marcellus,marcellus
dbc_book01_ch002,sententia,sententia
dbc_book01_ch002,minis,minis
dbc_book01_ch002,aduersus,aduersus
dbc_book01_ch002,antonius,antonius
dbc_book01_ch002,caesaris,caesaris
dbc_book01_ch003,qui,qui
dbc_book01_ch003,comitium,comitium
dbc_book01_ch003,ii,ii
dbc_book01_ch003,qui,qui
dbc_book01_ch003,senatum,senatum
dbc_book01_ch003,potestas,potestas
dbc_book01_ch003,item,item
dbc_book01_ch003,qui,qui
dbc_book01_ch003,qui,qui
dbc_book01_ch004,caesaris,caesaris
dbc_book01_ch004,lentulus,lentulus
dbc_book01_ch004,spes,spes
dbc_book01_ch004,metus,metus
dbc_book01_ch004,sui,sui
dbc_book01_ch004,qui,qui
dbc_book01_ch004,caesaris,caesaris
dbc_book01_ch004,amicitia,amicitia
dbc_book01_ch004,arma,arma
dbc_book01_ch005,caesaris,caesaris
dbc_book01_ch005,spatium,spatium
dbc_book01_ch005,sulla,sulla
dbc_book01_ch005,facultas,facultas
dbc_book01_ch005,menses,menses
dbc_book01_ch005,urbis,urbis
dbc_book01_ch005,audacia,audacia
dbc_book01_ch005,numquam,numquam
dbc_book01_ch005,uii,uii
dbc_book01_ch005,lentulus,lentulus
dbc_book01_ch005,caesaris,caesaris
dbc_book01_ch005,is,is
dbc_book01_ch005,otium,otium
dbc_book01_ch006,reliquis,reliquis
dbc_book01_ch006,senatum,senatum
dbc_book01_ch006,faustus,faustus
dbc_book01_ch006,sulla,sulla
dbc_book01_ch006,pecunia,pecunia
dbc_book01_ch006,iuba,iuba
dbc_book01_ch006,socius,socius
dbc_book01_ch006,amicus,amicus
dbc_book01_ch006,marcellus,marcellus
dbc_book01_ch006,praesentia,praesentia
dbc_book01_ch006,philippus,philippus
dbc_book01_ch006,tribunus,tribunus
dbc_book01_ch006,reliquis,reliquis
dbc_book01_ch006,syria,syria
dbc_book01_ch006,philippus,philippus
dbc_book01_ch006,cotta,cotta
dbc_book01_ch006,tempus,tempus
dbc_book01_ch006,arma,arma
dbc_book01_ch006,fanis,fanis
dbc_book01_ch006,iura,iura
dbc_book01_ch007,pompeium,pompeium
dbc_book01_ch007,inuidia,inuidia
dbc_book01_ch007,exemplum,exemplum
dbc_book01_ch007,pompeium,pompeium
dbc_book01_ch007,qui,qui
dbc_book01_ch007,ademisse,ademisse
dbc_book01_ch007,romanus,romanus
dbc_book01_ch007,arma,arma
dbc_book01_ch007,ui,ui
dbc_book01_ch007,xiii,xiii
dbc_book01_ch007,tumultus,tumultus
dbc_book01_ch007,nondum,nondum
dbc_book01_ch008,qui,qui
dbc_book01_ch008,caesaris,caesaris
dbc_book01_ch008,is,is
dbc_book01_ch008,causa,causa
dbc_book01_ch008,pompeium,pompeium
dbc_book01_ch008,causa,causa
dbc_book01_ch008,studium,studium
dbc_book01_ch008,pompeium,pompeium
dbc_book01_ch009,beneficium,beneficium
dbc_book01_ch009,semenstri,semenstri
dbc_book01_ch009,causa,causa
dbc_book01_ch009,senatum,senatum
dbc_book01_ch009,ii,ii
dbc_book01_ch009,quonam,quonam
dbc_book01_ch009,causa,causa
dbc_book01_ch009,metus,metus
dbc_book01_ch009,comitia,comitia
dbc_book01_ch009,omnis,omnis
dbc_book01_ch009,colloquia,colloquia
dbc_book01_ch010,caesaris,caesaris
dbc_book01_ch010,pompeium,pompeium
dbc_book01_ch010,interea,interea
dbc_book01_ch010,fides,fides
dbc_book01_ch011,caesaris,caesaris
dbc_book01_ch011,iturus,iturus
dbc_book01_ch011,caesaris,caesaris
dbc_book01_ch011,profectus,profectus
dbc_book01_ch011,tempus,tempus
dbc_book01_ch011,antonium,antonium
dbc_book01_ch011,arretium,arretium
dbc_book01_ch011,fanum,fanum
dbc_book01_ch012,interea,interea
dbc_book01_ch012,thermum,thermum
dbc_book01_ch012,diffisus,diffisus
dbc_book01_ch012,thermus,thermus
dbc_book01_ch012,confisus,confisus
dbc_book01_ch012,xiii,xiii
dbc_book01_ch013,caesaris,caesaris
dbc_book01_ch013,meritum,meritum
dbc_book01_ch013,sui,sui
dbc_book01_ch013,praesidium,praesidium
dbc_book01_ch013,caesaris,caesaris
dbc_book01_ch013,uarus,uarus
dbc_book01_ch013,pupius,pupius
dbc_book01_ch013,qui,qui
dbc_book01_ch013,pupium,pupium
dbc_book01_ch014,tantus,tantus
dbc_book01_ch014,lentulus,lentulus
dbc_book01_ch014,protinus,protinus
dbc_book01_ch014,marcellus,marcellus
dbc_book01_ch014,collega,collega
dbc_book01_ch014,profectus,profectus
dbc_book01_ch014,apulia,apulia
dbc_book01_ch014,causa,causa
dbc_book01_ch014,circa,circa
dbc_book01_ch014,qui,qui
dbc_book01_ch014,iulia,iulia
dbc_book01_ch014,forum,forum
dbc_book01_ch014,lentulus,lentulus
dbc_book01_ch014,conuentus,conuentus
dbc_book01_ch014,causa,causa
dbc_book01_ch015,progressus,progressus
dbc_book01_ch015,libentissimis,libentissimis
dbc_book01_ch015,labienus,labienus
dbc_book01_ch015,pecunia,pecunia
dbc_book01_ch015,interea,interea
dbc_book01_ch015,xii,xii
dbc_book01_ch015,lentulus,lentulus
dbc_book01_ch015,qui,qui
dbc_book01_ch015,caesaris,caesaris
dbc_book01_ch015,conatus,conatus
dbc_book01_ch015,causa,causa
dbc_book01_ch015,item,item
dbc_book01_ch015,hirrum,hirrum
dbc_book01_ch015,xiii,xiii
dbc_book01_ch015,domitium,domitium
dbc_book01_ch015,corfinium,corfinium
dbc_book01_ch015,domitius,domitius
dbc_book01_ch015,marsis,marsis
dbc_book01_ch016,qui,qui
dbc_book01_ch016,causa,causa
dbc_book01_ch016,corfinium,corfinium
dbc_book01_ch016,qui,qui
dbc_book01_ch016,iii,iii
dbc_book01_ch016,caesaris,caesaris
dbc_book01_ch017,domitius,domitius
dbc_book01_ch017,pompeium,pompeium
dbc_book01_ch017,qui,qui
dbc_book01_ch017,periculum,periculum
dbc_book01_ch017,urbis,urbis
dbc_book01_ch018,uii,uii
dbc_book01_ch018,qui,qui
dbc_book01_ch018,uii,uii
dbc_book01_ch018,cohortium,cohortium
dbc_book01_ch018,antonium,antonium
dbc_book01_ch018,xiii,xiii
dbc_book01_ch018,portas,portas
dbc_book01_ch018,obuiam,obuiam
dbc_book01_ch018,lucretius,lucretius
dbc_book01_ch018,antonium,antonium
dbc_book01_ch018,antonius,antonius
dbc_book01_ch018,profectus,profectus
dbc_book01_ch018,frumentum,frumentum
dbc_book01_ch018,uiii,uiii
dbc_book01_ch018,xxii,xxii
dbc_book01_ch018,pompeium,pompeium
dbc_book01_ch019,domitius,domitius
dbc_book01_ch019,pompeium,pompeium
dbc_book01_ch019,uultus,uultus
dbc_book01_ch019,causa,causa
dbc_book01_ch019,periculum,periculum
dbc_book01_ch019,domitium,domitium
dbc_book01_ch019,corfinium,corfinium
dbc_book01_ch019,facultas,facultas
dbc_book01_ch020,qui,qui
dbc_book01_ch020,domitium,domitium
dbc_book01_ch020,fiducia,fiducia
dbc_book01_ch020,consilium,consilium
dbc_book01_ch020,dissensio,dissensio
dbc_book01_ch020,fuga,fuga
dbc_book01_ch020,domitium,domitium
dbc_book01_ch020,portas,portas
dbc_book01_ch020,domitium,domitium
dbc_book01_ch021,nequa,nequa
dbc_book01_ch021,casus,casus
dbc_book01_ch021,ueritus,ueritus
dbc_book01_ch021,licentia,licentia
dbc_book01_ch021,qui,qui
dbc_book01_ch021,portas,portas
dbc_book01_ch021,solum,solum
dbc_book01_ch021,exitus,exitus
dbc_book01_ch021,quisquam,quisquam
dbc_book01_ch021,qui,qui
dbc_book01_ch021,alius,alius
dbc_book01_ch021,reliquis,reliquis
dbc_book01_ch021,qui,qui
dbc_book01_ch021,euentus,euentus
dbc_book01_ch022,uigilia,uigilia
dbc_book01_ch022,lentulus,lentulus
dbc_book01_ch022,potestas,potestas
dbc_book01_ch022,prius,prius
dbc_book01_ch022,caesaris,caesaris
dbc_book01_ch022,collegium,collegium
dbc_book01_ch022,praetura,praetura
dbc_book01_ch022,consulatus,consulatus
dbc_book01_ch022,causa,causa
dbc_book01_ch022,prouincia,prouincia
dbc_book01_ch022,lentulus,lentulus
dbc_book01_ch022,reliquis,reliquis
dbc_book01_ch022,durius,durius
dbc_book01_ch023,domitius,domitius
dbc_book01_ch023,lentulus,lentulus
dbc_book01_ch023,rufus,rufus
dbc_book01_ch023,uarus,uarus
dbc_book01_ch023,rubrius,rubrius
dbc_book01_ch023,filius,filius
dbc_book01_ch023,magnus,magnus
dbc_book01_ch023,numerus,numerus
dbc_book01_ch023,domitius,domitius
dbc_book01_ch023,gratia,gratia
dbc_book01_ch023,incolumes,incolumes
dbc_book01_ch023,domitius,domitius
dbc_book01_ch023,uita,uita
dbc_book01_ch023,pecunia,pecunia
dbc_book01_ch023,stipendium,stipendium
dbc_book01_ch023,sacramentum,sacramentum
dbc_book01_ch023,uii,uii
dbc_book01_ch023,corfinium,corfinium
dbc_book01_ch024,corfinium,corfinium
dbc_book01_ch024,luceria,luceria
dbc_book01_ch024,brundisium,brundisium
dbc_book01_ch024,lupus,lupus
dbc_book01_ch024,caesaris,caesaris
dbc_book01_ch024,item,item
dbc_book01_ch024,reliquis,reliquis
dbc_book01_ch024,caesaris,caesaris
dbc_book01_ch024,magius,magius
dbc_book01_ch024,cremona,cremona
dbc_book01_ch024,praefectus,praefectus
dbc_book01_ch024,fabrum,fabrum
dbc_book01_ch024,tempus,tempus
dbc_book01_ch024,facultas,facultas
dbc_book01_ch024,brundisium,brundisium
dbc_book01_ch024,communis,communis
dbc_book01_ch024,idem,idem
dbc_book01_ch024,coram,coram
dbc_book01_ch025,brundisium,brundisium
dbc_book01_ch025,iii,iii
dbc_book01_ch025,reliquis,reliquis
dbc_book01_ch025,protinus,protinus
dbc_book01_ch025,dyrrachium,dyrrachium
dbc_book01_ch025,pompeium,pompeium
dbc_book01_ch025,causa,causa
dbc_book01_ch025,inopia,inopia
dbc_book01_ch025,exitus,exitus
dbc_book01_ch025,portus,portus
dbc_book01_ch025,portus,portus
dbc_book01_ch025,moles,moles
dbc_book01_ch025,progressus,progressus
dbc_book01_ch025,aqua,aqua
dbc_book01_ch025,terra,terra
dbc_book01_ch025,aditus,aditus
dbc_book01_ch025,incursus,incursus
dbc_book01_ch026,caesaris,caesaris
dbc_book01_ch026,eminus,eminus
dbc_book01_ch026,fundis,fundis
dbc_book01_ch026,telis,telis
dbc_book01_ch026,pompeium,pompeium
dbc_book01_ch026,impetus,impetus
dbc_book01_ch026,caninium,caninium
dbc_book01_ch026,rebilum,rebilum
dbc_book01_ch026,causa,causa
