segment_id,author_group,work,book,total_tokens,",",.,in,et,ad,cum,;,ex,atque,ut,se,quod,ab,qui,non,caesar,neque,quae,a,de,esse,est,ac,:,eo,his,quam,erat,aut,ne,si,omnibus,sed,castris,eius,omnes,castra,rebus,quibus,per,sibi,quo,causa,loco,eorum,erant,eum,caesaris,haec,hoc,id,milites,caesarem,etiam,ipse,tamen,sunt,esset,suis,re,eos,ea,quos,hostium,sese,hostes,militum,inter,locum,legiones,qua,rei,res,tempore,magna,die,exercitum,proelio,parte,pro,omnium,ante,posse,partem,naues,suos,iam,oppidum,numero,nostri,sine,ibi,bellum,milia,equites,quorum,posset,ubi,uti,locis,enim,legionibus,ita,possent,omnia,iis,copias,quem,consilio,celeriter,circiter,belli,sua,rem,itaque,nostris,illi,quid,quas,itinere,una,copiis,eodem,nauibus,iubet,propter,galliae,magno,pompeius,flumen,apud,tum,cuius,iter,exercitus,romani,praesidio,oppido,nostros,longius,fines,equitum,contra,omni,uero,diebus,passuum,nam,autem,essent,equitatu,eam,ciuitates,gallia,fere,hominum,ipsi,rerum,tempus,omnem,unum,nihil,aduentu,exercitu,paucis,mittit,armis,legatos,fuga,militibus,quidem,hostibus,post,periculo,hunc,facere,sub,caesare,primum,reliquis,pars,],bello,at,multitudine,habere,animo,ei,consilium,superioribus,populi,summa,duas,iussit,finibus,l.,suo,impetum,cohortes,minus
dbg_book01_ch015,caesar,dbg,1,127,0.062992126,0.0472440945,0.0157480315,0.031496063,0.0078740157,0.0078740157,0.0078740157,0.0157480315,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0157480315,0.0157480315,0.0157480315,0.0,0.0,0.0078740157,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0078740157,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0157480315,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0078740157,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0236220472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157480315,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0078740157,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch016,caesar,dbg,1,186,0.1129032258,0.0215053763,0.0215053763,0.0161290323,0.0,0.0107526882,0.0107526882,0.0161290323,0.0,0.0053763441,0.0053763441,0.0322580645,0.0107526882,0.0107526882,0.0161290323,0.0053763441,0.0107526882,0.0,0.0053763441,0.0,0.0,0.0107526882,0.0,0.0053763441,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0053763441,0.0,0.0,0.0107526882,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0107526882,0.0107526882,0.0,0.0,0.0053763441,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0053763441,0.0,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441,0.0053763441,0.0053763441,0.0,0.0,0.0,0.0,0.0053763441,0.0,0.0,0.0,0.0,0.0107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053763441
dbg_book01_ch017,caesar,dbg,1,126,0.0873015873,0.0317460317,0.0079365079,0.0079365079,0.0,0.0158730159,0.0079365079,0.0,0.0079365079,0.0,0.0079365079,0.0238095238,0.0079365079,0.0079365079,0.0238095238,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0158730159,0.0,0.0,0.0238095238,0.0,0.0,0.0079365079,0.0158730159,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0079365079,0.0079365079,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch018,caesar,dbg,1,273,0.0805860806,0.032967033,0.021978022,0.0256410256,0.0036630037,0.0,0.0146520147,0.010989011,0.0146520147,0.0,0.0036630037,0.0146520147,0.0036630037,0.0,0.0036630037,0.0073260073,0.0036630037,0.0036630037,0.0036630037,0.0073260073,0.010989011,0.0,0.0036630037,0.0073260073,0.0,0.0036630037,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0,0.010989011,0.0,0.010989011,0.0,0.0,0.0036630037,0.0,0.0036630037,0.0,0.0,0.0036630037,0.0,0.0073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630037,0.0146520147,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0073260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0,0.0036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630037,0.0036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0036630037,0.0,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073260073,0.0,0.0,0.0,0.0,0.0073260073,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0036630037,0.0,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0073260073,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0,0.0036630037,0.0,0.0036630037,0.0,0.0,0.0,0.0036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989011,0.0,0.0,0.0,0.0,0.0036630037,0.0036630037,0.0,0.0,0.0,0.0,0.0073260073,0.0,0.0,0.0
dbg_book01_ch019,caesar,dbg,1,185,0.1027027027,0.0216216216,0.0216216216,0.0162162162,0.0108108108,0.0108108108,0.0108108108,0.0,0.0054054054,0.0054054054,0.0162162162,0.027027027,0.0,0.0,0.0054054054,0.0,0.0,0.0108108108,0.0054054054,0.0162162162,0.0054054054,0.0,0.0,0.0,0.0162162162,0.0054054054,0.0054054054,0.0,0.0108108108,0.0054054054,0.0,0.0054054054,0.0054054054,0.0,0.0108108108,0.0,0.0,0.0108108108,0.0054054054,0.0108108108,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0108108108,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0054054054,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0
dbg_book01_ch020,caesar,dbg,1,211,0.0616113744,0.028436019,0.018957346,0.018957346,0.0142180095,0.018957346,0.0379146919,0.009478673,0.0047393365,0.009478673,0.0331753555,0.009478673,0.0,0.0,0.009478673,0.0047393365,0.0,0.018957346,0.0142180095,0.0,0.009478673,0.0,0.009478673,0.0047393365,0.009478673,0.0,0.0047393365,0.0,0.0,0.0047393365,0.0047393365,0.0,0.0047393365,0.0,0.0142180095,0.0047393365,0.0,0.0,0.0047393365,0.0047393365,0.0,0.0,0.0,0.0,0.0,0.0,0.009478673,0.0,0.0047393365,0.0,0.0,0.0,0.0047393365,0.0,0.0142180095,0.0047393365,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0047393365,0.0,0.0047393365,0.0047393365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.009478673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0,0.009478673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393365,0.0047393365,0.0,0.0,0.0,0.009478673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009478673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch021,caesar,dbg,1,108,0.0462962963,0.0462962963,0.0277777778,0.037037037,0.0092592593,0.0185185185,0.0092592593,0.0,0.0,0.0,0.0092592593,0.0,0.0185185185,0.0277777778,0.0,0.0,0.0,0.0,0.0,0.0185185185,0.0092592593,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0092592593,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0185185185,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0092592593,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0092592593,0.0,0.0,0.0185185185,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0092592593,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592593,0.0,0.0,0.0,0.0
dbg_book01_ch022,caesar,dbg,1,161,0.0869565217,0.0248447205,0.0124223602,0.0310559006,0.0062111801,0.0062111801,0.0,0.0062111801,0.0062111801,0.0186335404,0.0062111801,0.0062111801,0.0186335404,0.0,0.0124223602,0.0124223602,0.0062111801,0.0,0.0310559006,0.0,0.0,0.0,0.0,0.0062111801,0.0062111801,0.0,0.0,0.0062111801,0.0124223602,0.0062111801,0.0,0.0,0.0,0.0124223602,0.0,0.0,0.0186335404,0.0,0.0,0.0062111801,0.0062111801,0.0062111801,0.0,0.0,0.0062111801,0.0,0.0062111801,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0062111801,0.0062111801,0.0,0.0,0.0,0.0,0.0124223602,0.0,0.0124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0124223602,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch023,caesar,dbg,1,109,0.1100917431,0.0275229358,0.0,0.0183486239,0.0,0.0091743119,0.0091743119,0.0,0.0091743119,0.0,0.0091743119,0.0458715596,0.0091743119,0.0,0.0183486239,0.0,0.0,0.0,0.0275229358,0.0,0.0,0.0,0.0183486239,0.0,0.0183486239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0091743119,0.0091743119,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0,0.0,0.0091743119,0.0,0.0,0.0,0.0
dbg_book01_ch024,caesar,dbg,1,104,0.0576923077,0.0288461538,0.0673076923,0.0192307692,0.0,0.0096153846,0.0288461538,0.0,0.0,0.0096153846,0.0096153846,0.0,0.0096153846,0.0192307692,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0192307692,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0096153846,0.0096153846,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0096153846,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846,0.0096153846,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch025,caesar,dbg,1,185,0.0918918919,0.0378378378,0.0108108108,0.0540540541,0.0054054054,0.0054054054,0.0,0.0108108108,0.0,0.0216216216,0.0108108108,0.0108108108,0.0054054054,0.0108108108,0.0,0.0054054054,0.0108108108,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0054054054,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0054054054,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0,0.0108108108,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108108108,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108108108,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0054054054,0.0,0.0,0.0054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054,0.0054054054,0.0,0.0
dbg_book01_ch026,caesar,dbg,1,197,0.0558375635,0.0456852792,0.0152284264,0.0253807107,0.0253807107,0.0253807107,0.0050761421,0.0050761421,0.0101522843,0.0050761421,0.0152284264,0.0050761421,0.0050761421,0.0050761421,0.0152284264,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0152284264,0.0050761421,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0050761421,0.0050761421,0.0,0.0050761421,0.0152284264,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0152284264,0.0,0.0050761421,0.0,0.0,0.0,0.0050761421,0.0,0.0050761421,0.0,0.0,0.0,0.0101522843,0.0,0.0050761421,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0050761421,0.0050761421,0.0,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101522843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbg_book01_ch027,caesar,dbg,1,122,0.0983606557,0.0327868852,0.0245901639,0.0081967213,0.0327868852,0.0081967213,0.0,0.0,0.0081967213,0.0,0.0,0.0081967213,0.0,0.0245901639,0.0,0.0081967213,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0163934426,0.0,0.0,0.0,0.0163934426,0.0081967213,0.0,0.0,0.0,0.0081967213,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0081967213,0.0,0.0,0.0163934426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213,0.0,0.0,0.0081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
