segment_id,author_group,work,book,total_ngrams,s ,m ,e ,er,t , c,um,qu, a,is,re,nt,it, e, p,ti,at,in, i,tu,us,ue,te,i ,es, s,ri,on,en,ui,ra,a ,co,o ,et,ni,se,li,an,ta,ne,or,di, u,ci,ar,st,ae,iu,pe,si,os,em, q, d, n, m,io,ru,ss,ur,de,ib,r ,am,ia,bu, r,su,pr,im,un,ro,mi,ca,n ,cu,ua,tr,d , t, f, o,ma,om,ad,ce, l, h,no,as,ic,po,au,ex,uo,el,ul,ut,ll,ec,il,du,id,le,na,ns,to,ct,ac,sa,ab,rt,nu,nd,pa,me,lo,ed,ba,mp,al,oc,la,ie,eb,op,pi,lu,eq,mu,be,gn,fi,mo,gi,bi,eg,ii,c ,ho,od,fe,x ,mn,ir,ge,ga,sq,ei, g,ag,nc,pu,uc,ud,tq,eo,rc,hi,ip,ha,xi,ub,sp,da,sc,ep,u ,ol,ea,lt,fa, b,do,ig,ot,eu,b ,iq,rr,rm,cc,pp,mm,ug,pl,tt,pt,up,ng,mq,rs,ou,fu,ef,ap,xe,ob,og
dbg_book04_ch019,caesar,dbg,4,930,0.0387096774,0.0247311828,0.0215053763,0.0204301075,0.0193548387,0.011827957,0.0215053763,0.0129032258,0.0129032258,0.0225806452,0.0247311828,0.0129032258,0.0129032258,0.0086021505,0.0107526882,0.0107526882,0.0096774194,0.0129032258,0.011827957,0.0129032258,0.0096774194,0.0139784946,0.0053763441,0.0086021505,0.011827957,0.0139784946,0.0032258065,0.011827957,0.0129032258,0.0064516129,0.0086021505,0.0053763441,0.0107526882,0.0043010753,0.0064516129,0.0086021505,0.0075268817,0.0075268817,0.0032258065,0.0032258065,0.0064516129,0.0086021505,0.0086021505,0.0129032258,0.0086021505,0.011827957,0.0032258065,0.0043010753,0.0021505376,0.0043010753,0.0064516129,0.0086021505,0.0064516129,0.0053763441,0.0086021505,0.0010752688,0.0043010753,0.0064516129,0.0075268817,0.0053763441,0.0021505376,0.0064516129,0.0064516129,0.0053763441,0.0032258065,0.0021505376,0.0053763441,0.0086021505,0.0096774194,0.0021505376,0.0010752688,0.0032258065,0.0043010753,0.0021505376,0.0032258065,0.0064516129,0.0010752688,0.0043010753,0.0032258065,0.0032258065,0.0021505376,0.0064516129,0.0096774194,0.0032258065,0.0096774194,0.0043010753,0.0075268817,0.0043010753,0.0053763441,0.0032258065,0.0010752688,0.0053763441,0.0064516129,0.0043010753,0.0032258065,0.0021505376,0.0010752688,0.0010752688,0.0053763441,0.0021505376,0.0086021505,0.0043010753,0.0021505376,0.0032258065,0.0010752688,0.0,0.0053763441,0.0021505376,0.0043010753,0.0,0.0043010753,0.0021505376,0.0021505376,0.0053763441,0.0,0.0021505376,0.0043010753,0.0021505376,0.0021505376,0.0,0.0032258065,0.0010752688,0.0010752688,0.0010752688,0.0032258065,0.0053763441,0.0010752688,0.0032258065,0.0010752688,0.0,0.0,0.0021505376,0.0010752688,0.0043010753,0.0021505376,0.0010752688,0.0086021505,0.0010752688,0.0053763441,0.0032258065,0.0,0.0010752688,0.0043010753,0.0,0.0064516129,0.0010752688,0.0010752688,0.0021505376,0.0021505376,0.0,0.0021505376,0.0,0.0032258065,0.0,0.0032258065,0.0010752688,0.0032258065,0.0010752688,0.0010752688,0.0021505376,0.0,0.0021505376,0.0010752688,0.0032258065,0.0,0.0,0.0021505376,0.0032258065,0.0,0.0010752688,0.0021505376,0.0,0.0,0.0,0.0,0.0010752688,0.0,0.0,0.0010752688,0.0,0.0010752688,0.0021505376,0.0010752688,0.0010752688,0.0,0.0010752688,0.0010752688,0.0,0.0010752688,0.0,0.0,0.0010752688,0.0,0.0010752688,0.0,0.0,0.0,0.0010752688,0.0021505376,0.0010752688
dbg_book04_ch020,caesar,dbg,4,878,0.0307517084,0.0193621868,0.0261958998,0.0193621868,0.0216400911,0.0045558087,0.006833713,0.0273348519,0.0159453303,0.020501139,0.0170842825,0.0148063781,0.013667426,0.0091116173,0.0091116173,0.0091116173,0.0125284738,0.013667426,0.0148063781,0.0113895216,0.0125284738,0.0125284738,0.0113895216,0.0113895216,0.0113895216,0.0091116173,0.006833713,0.006833713,0.0125284738,0.0079726651,0.0102505695,0.0113895216,0.0056947608,0.0045558087,0.0102505695,0.0102505695,0.0079726651,0.0091116173,0.0056947608,0.0102505695,0.0125284738,0.0079726651,0.006833713,0.006833713,0.0045558087,0.0045558087,0.006833713,0.0113895216,0.0011389522,0.0034168565,0.0056947608,0.0022779043,0.006833713,0.013667426,0.0011389522,0.0113895216,0.0102505695,0.0045558087,0.0,0.0056947608,0.0034168565,0.0022779043,0.0056947608,0.0056947608,0.0102505695,0.0056947608,0.0045558087,0.0034168565,0.0079726651,0.0034168565,0.0022779043,0.0034168565,0.0011389522,0.0022779043,0.0056947608,0.0045558087,0.0,0.0102505695,0.0056947608,0.006833713,0.0045558087,0.0034168565,0.0045558087,0.006833713,0.0045558087,0.0079726651,0.0011389522,0.0022779043,0.006833713,0.0045558087,0.0011389522,0.0045558087,0.0034168565,0.0045558087,0.0022779043,0.0034168565,0.0056947608,0.0034168565,0.0045558087,0.0102505695,0.0,0.0022779043,0.0011389522,0.0011389522,0.0022779043,0.0022779043,0.0034168565,0.0022779043,0.0,0.0,0.0011389522,0.0022779043,0.0034168565,0.0022779043,0.0045558087,0.0011389522,0.006833713,0.0034168565,0.0,0.0022779043,0.0011389522,0.0045558087,0.0034168565,0.0022779043,0.0011389522,0.0011389522,0.0,0.0,0.0011389522,0.006833713,0.0011389522,0.0045558087,0.0045558087,0.0022779043,0.0011389522,0.0022779043,0.0022779043,0.0022779043,0.0011389522,0.0,0.0022779043,0.0034168565,0.0022779043,0.0,0.0034168565,0.0011389522,0.0034168565,0.0045558087,0.0011389522,0.0011389522,0.006833713,0.0022779043,0.0022779043,0.0011389522,0.0,0.0022779043,0.0011389522,0.0,0.0022779043,0.0034168565,0.0011389522,0.0011389522,0.0034168565,0.0011389522,0.0011389522,0.0,0.0011389522,0.0022779043,0.0,0.0011389522,0.0011389522,0.0011389522,0.0,0.0045558087,0.0034168565,0.0011389522,0.0022779043,0.0,0.0,0.0022779043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011389522,0.0,0.0,0.0,0.0011389522,0.0011389522,0.0,0.0011389522,0.0,0.0,0.0,0.0022779043
dbg_book04_ch021,caesar,dbg,4,1225,0.0310204082,0.0228571429,0.0179591837,0.0212244898,0.0228571429,0.0171428571,0.012244898,0.0163265306,0.0130612245,0.0106122449,0.0179591837,0.0089795918,0.0204081633,0.0146938776,0.013877551,0.0146938776,0.0204081633,0.0073469388,0.0130612245,0.013877551,0.0187755102,0.013877551,0.0081632653,0.0130612245,0.0065306122,0.0065306122,0.0114285714,0.0081632653,0.0089795918,0.0114285714,0.0097959184,0.0048979592,0.0081632653,0.0040816327,0.0106122449,0.0114285714,0.0106122449,0.0065306122,0.0073469388,0.0073469388,0.0024489796,0.0057142857,0.0032653061,0.0097959184,0.0040816327,0.0065306122,0.0016326531,0.0048979592,0.0081632653,0.0106122449,0.0048979592,0.0040816327,0.0089795918,0.0097959184,0.0032653061,0.0040816327,0.0040816327,0.0048979592,0.0008163265,0.0048979592,0.0081632653,0.0048979592,0.0114285714,0.0081632653,0.0032653061,0.0024489796,0.0089795918,0.0089795918,0.0024489796,0.0040816327,0.0048979592,0.0040816327,0.0032653061,0.0048979592,0.0016326531,0.0040816327,0.0065306122,0.0057142857,0.0032653061,0.0057142857,0.0008163265,0.0048979592,0.0040816327,0.0040816327,0.0073469388,0.0057142857,0.0040816327,0.0024489796,0.0065306122,0.0032653061,0.0024489796,0.0057142857,0.0048979592,0.0048979592,0.0024489796,0.0024489796,0.0024489796,0.0040816327,0.0032653061,0.0024489796,0.0032653061,0.0016326531,0.0,0.0032653061,0.0024489796,0.0032653061,0.0032653061,0.0032653061,0.0024489796,0.0024489796,0.0008163265,0.0024489796,0.0040816327,0.0040816327,0.0032653061,0.0,0.0008163265,0.0016326531,0.0008163265,0.0057142857,0.0032653061,0.0008163265,0.0,0.0024489796,0.0024489796,0.0024489796,0.0024489796,0.0008163265,0.0040816327,0.0024489796,0.0024489796,0.0032653061,0.0024489796,0.0032653061,0.0008163265,0.0024489796,0.0040816327,0.0048979592,0.0016326531,0.0048979592,0.0016326531,0.0008163265,0.0008163265,0.0008163265,0.0024489796,0.0016326531,0.0008163265,0.0016326531,0.0016326531,0.0016326531,0.0,0.0008163265,0.0,0.0016326531,0.0016326531,0.0016326531,0.0008163265,0.0016326531,0.0008163265,0.0008163265,0.0016326531,0.0016326531,0.0008163265,0.0008163265,0.0016326531,0.0032653061,0.0016326531,0.0,0.0008163265,0.0032653061,0.0024489796,0.0008163265,0.0016326531,0.0040816327,0.0016326531,0.0,0.0008163265,0.0040816327,0.0,0.0008163265,0.0,0.0008163265,0.0,0.0,0.0016326531,0.0,0.0016326531,0.0032653061,0.0,0.0016326531,0.0008163265,0.0,0.0016326531,0.0,0.0,0.0,0.0,0.0,0.0024489796,0.0016326531
dbg_book04_ch022,caesar,dbg,4,1196,0.0301003344,0.025083612,0.0192307692,0.0158862876,0.0175585284,0.008361204,0.0225752508,0.0183946488,0.0117056856,0.016722408,0.0091973244,0.0100334448,0.0108695652,0.0150501672,0.0117056856,0.0133779264,0.016722408,0.0100334448,0.0091973244,0.0117056856,0.0091973244,0.0117056856,0.0100334448,0.0100334448,0.008361204,0.0075250836,0.0117056856,0.008361204,0.0117056856,0.0091973244,0.012541806,0.0050167224,0.0050167224,0.0100334448,0.004180602,0.0033444816,0.0066889632,0.0050167224,0.0091973244,0.004180602,0.0117056856,0.0100334448,0.0058528428,0.0050167224,0.0066889632,0.0117056856,0.0050167224,0.0100334448,0.004180602,0.0033444816,0.004180602,0.0075250836,0.0050167224,0.0108695652,0.004180602,0.008361204,0.0066889632,0.0066889632,0.008361204,0.0066889632,0.0058528428,0.004180602,0.0066889632,0.0066889632,0.0,0.0016722408,0.0058528428,0.0050167224,0.0033444816,0.0033444816,0.0033444816,0.0033444816,0.0025083612,0.0025083612,0.0033444816,0.0050167224,0.004180602,0.0033444816,0.0058528428,0.0058528428,0.0075250836,0.0033444816,0.004180602,0.0033444816,0.0016722408,0.0033444816,0.0025083612,0.0091973244,0.0075250836,0.0050167224,0.0058528428,0.0025083612,0.008361204,0.0050167224,0.004180602,0.0058528428,0.0033444816,0.004180602,0.0,0.0025083612,0.0025083612,0.0016722408,0.0050167224,0.0033444816,0.0066889632,0.0050167224,0.0025083612,0.0016722408,0.004180602,0.0050167224,0.0066889632,0.0050167224,0.004180602,0.0025083612,0.0050167224,0.004180602,0.0016722408,0.0033444816,0.0016722408,0.008361204,0.004180602,0.0,0.0033444816,0.0008361204,0.0,0.004180602,0.0025083612,0.0025083612,0.0008361204,0.004180602,0.0,0.0033444816,0.0016722408,0.0008361204,0.0025083612,0.0008361204,0.0033444816,0.0050167224,0.0050167224,0.0016722408,0.0025083612,0.0033444816,0.0016722408,0.0025083612,0.0,0.0016722408,0.0008361204,0.0050167224,0.0016722408,0.0008361204,0.0008361204,0.0025083612,0.0008361204,0.0016722408,0.0025083612,0.0016722408,0.0008361204,0.0033444816,0.0016722408,0.0008361204,0.0008361204,0.0033444816,0.0008361204,0.0,0.0008361204,0.0025083612,0.0,0.0008361204,0.0,0.0016722408,0.0016722408,0.0008361204,0.0016722408,0.0033444816,0.0,0.0,0.0016722408,0.0025083612,0.0,0.0008361204,0.0,0.0,0.0025083612,0.0,0.0,0.0,0.0,0.0008361204,0.0008361204,0.0016722408,0.0008361204,0.0,0.0,0.0,0.0008361204,0.0008361204,0.0008361204,0.0008361204,0.0008361204,0.0
dbg_book04_ch023,caesar,dbg,4,1074,0.0353817505,0.0270018622,0.0167597765,0.0111731844,0.0232774674,0.0158286778,0.0176908752,0.0139664804,0.02141527,0.0176908752,0.0176908752,0.0074487896,0.0204841713,0.0167597765,0.0083798883,0.0130353818,0.0148975791,0.0083798883,0.0139664804,0.0158286778,0.0167597765,0.0121042831,0.0102420857,0.0111731844,0.0102420857,0.0065176909,0.0111731844,0.0111731844,0.009310987,0.0121042831,0.0074487896,0.0055865922,0.0121042831,0.0102420857,0.0111731844,0.0055865922,0.0074487896,0.0074487896,0.0055865922,0.0083798883,0.0046554935,0.0083798883,0.0065176909,0.0102420857,0.0055865922,0.0074487896,0.0102420857,0.0055865922,0.0037243948,0.0046554935,0.0037243948,0.0046554935,0.0065176909,0.0027932961,0.0046554935,0.0102420857,0.0083798883,0.0027932961,0.0,0.0065176909,0.0027932961,0.0009310987,0.0074487896,0.0037243948,0.0046554935,0.0037243948,0.0074487896,0.0055865922,0.0037243948,0.0027932961,0.0046554935,0.0037243948,0.0018621974,0.0065176909,0.0009310987,0.0037243948,0.0055865922,0.0046554935,0.0037243948,0.0055865922,0.0055865922,0.0018621974,0.0027932961,0.0046554935,0.0018621974,0.0074487896,0.0018621974,0.0065176909,0.0065176909,0.0055865922,0.0037243948,0.0,0.0046554935,0.0065176909,0.0046554935,0.0018621974,0.0037243948,0.0027932961,0.0055865922,0.0018621974,0.0027932961,0.0046554935,0.0037243948,0.0018621974,0.0037243948,0.0083798883,0.0046554935,0.0027932961,0.0027932961,0.0027932961,0.0,0.0037243948,0.0018621974,0.0037243948,0.0046554935,0.0018621974,0.0009310987,0.0046554935,0.0018621974,0.0009310987,0.0027932961,0.0,0.0046554935,0.0027932961,0.0027932961,0.0018621974,0.0009310987,0.0009310987,0.0027932961,0.0037243948,0.0,0.0009310987,0.0018621974,0.0009310987,0.0027932961,0.0027932961,0.0027932961,0.0018621974,0.0065176909,0.0027932961,0.0027932961,0.0,0.0009310987,0.0018621974,0.0018621974,0.0027932961,0.0,0.0018621974,0.0018621974,0.0018621974,0.0,0.0,0.0027932961,0.0009310987,0.0,0.0,0.0037243948,0.0018621974,0.0018621974,0.0018621974,0.0009310987,0.0018621974,0.0018621974,0.0009310987,0.0009310987,0.0009310987,0.0009310987,0.0,0.0,0.0027932961,0.0009310987,0.0009310987,0.0,0.0009310987,0.0018621974,0.0046554935,0.0009310987,0.0009310987,0.0018621974,0.0009310987,0.0,0.0009310987,0.0,0.0,0.0,0.0,0.0009310987,0.0009310987,0.0,0.0009310987,0.0009310987,0.0,0.0,0.0009310987,0.0,0.0,0.0009310987,0.0,0.0,0.0027932961
dbg_book04_ch024,caesar,dbg,4,771,0.0415045396,0.0155642023,0.009079118,0.0194552529,0.0220492866,0.0142671855,0.0129701686,0.0129701686,0.0142671855,0.0233463035,0.0116731518,0.009079118,0.0142671855,0.0194552529,0.0168612192,0.0168612192,0.0077821012,0.0116731518,0.0142671855,0.0064850843,0.0155642023,0.0077821012,0.0116731518,0.0168612192,0.0077821012,0.0051880674,0.0129701686,0.0103761349,0.0077821012,0.0103761349,0.0077821012,0.0025940337,0.0103761349,0.0129701686,0.0077821012,0.0077821012,0.0025940337,0.009079118,0.009079118,0.0051880674,0.0051880674,0.0025940337,0.0077821012,0.0038910506,0.0038910506,0.0077821012,0.009079118,0.0025940337,0.0012970169,0.0064850843,0.0103761349,0.0077821012,0.0064850843,0.0051880674,0.0038910506,0.0116731518,0.0064850843,0.0025940337,0.0051880674,0.0064850843,0.0012970169,0.0051880674,0.0129701686,0.0025940337,0.0012970169,0.0,0.0129701686,0.0038910506,0.0064850843,0.009079118,0.0051880674,0.0012970169,0.009079118,0.0038910506,0.0012970169,0.009079118,0.0051880674,0.0012970169,0.0038910506,0.0012970169,0.0012970169,0.0012970169,0.0064850843,0.0064850843,0.0038910506,0.0012970169,0.0012970169,0.0025940337,0.0038910506,0.0116731518,0.0038910506,0.0025940337,0.0012970169,0.0129701686,0.0025940337,0.0051880674,0.0051880674,0.0038910506,0.009079118,0.0012970169,0.0012970169,0.0051880674,0.0038910506,0.0012970169,0.0012970169,0.0064850843,0.0077821012,0.0038910506,0.0038910506,0.0051880674,0.0012970169,0.0,0.0012970169,0.0,0.0038910506,0.0012970169,0.0012970169,0.0025940337,0.0064850843,0.0051880674,0.0025940337,0.0025940337,0.0025940337,0.0025940337,0.0012970169,0.0038910506,0.0038910506,0.0012970169,0.0025940337,0.0025940337,0.0012970169,0.0012970169,0.0077821012,0.0012970169,0.0012970169,0.0,0.0,0.0012970169,0.0051880674,0.0012970169,0.0012970169,0.0012970169,0.0,0.0012970169,0.0025940337,0.0,0.0025940337,0.0,0.0,0.0,0.0038910506,0.0025940337,0.0012970169,0.0025940337,0.0012970169,0.0038910506,0.0012970169,0.0,0.0,0.0012970169,0.0,0.0012970169,0.0,0.0012970169,0.0,0.0025940337,0.0,0.0,0.0012970169,0.0,0.0012970169,0.0025940337,0.0012970169,0.0012970169,0.0012970169,0.0012970169,0.0038910506,0.0,0.0012970169,0.0012970169,0.0012970169,0.0012970169,0.0,0.0012970169,0.0012970169,0.0025940337,0.0012970169,0.0,0.0012970169,0.0,0.0,0.0012970169,0.0,0.0,0.0,0.0012970169,0.0,0.0,0.0012970169,0.0025940337
dbg_book04_ch025,caesar,dbg,4,988,0.032388664,0.0222672065,0.0172064777,0.0232793522,0.0222672065,0.0101214575,0.0151821862,0.0131578947,0.0172064777,0.0151821862,0.0131578947,0.0101214575,0.0212550607,0.0151821862,0.012145749,0.0182186235,0.012145749,0.0091093117,0.0101214575,0.0111336032,0.0151821862,0.012145749,0.0131578947,0.0212550607,0.012145749,0.0060728745,0.012145749,0.0070850202,0.0050607287,0.0131578947,0.0050607287,0.0030364372,0.0050607287,0.0050607287,0.0111336032,0.0060728745,0.0050607287,0.0060728745,0.0030364372,0.0070850202,0.004048583,0.008097166,0.004048583,0.0070850202,0.0050607287,0.0091093117,0.012145749,0.004048583,0.0050607287,0.008097166,0.0070850202,0.0101214575,0.0060728745,0.0030364372,0.0050607287,0.012145749,0.0101214575,0.004048583,0.0070850202,0.0030364372,0.0020242915,0.008097166,0.0060728745,0.0070850202,0.004048583,0.0,0.0060728745,0.0070850202,0.004048583,0.008097166,0.0050607287,0.0070850202,0.0070850202,0.0060728745,0.0020242915,0.0010121457,0.0050607287,0.0030364372,0.0030364372,0.0030364372,0.004048583,0.0050607287,0.0030364372,0.0050607287,0.0,0.0050607287,0.0020242915,0.004048583,0.0070850202,0.004048583,0.0010121457,0.0030364372,0.0,0.0091093117,0.0050607287,0.0020242915,0.0020242915,0.004048583,0.0020242915,0.0010121457,0.004048583,0.0070850202,0.0010121457,0.0,0.0030364372,0.008097166,0.0030364372,0.0050607287,0.0010121457,0.0020242915,0.0020242915,0.0010121457,0.004048583,0.0020242915,0.0020242915,0.0020242915,0.004048583,0.0010121457,0.0030364372,0.0050607287,0.0010121457,0.0010121457,0.0020242915,0.004048583,0.0020242915,0.0010121457,0.0030364372,0.0020242915,0.0030364372,0.0,0.0,0.0,0.0020242915,0.0020242915,0.0070850202,0.0030364372,0.0010121457,0.0030364372,0.0010121457,0.0030364372,0.008097166,0.0030364372,0.0020242915,0.004048583,0.0,0.0010121457,0.0020242915,0.0010121457,0.0,0.0010121457,0.0020242915,0.0030364372,0.0020242915,0.0010121457,0.0,0.0010121457,0.004048583,0.0010121457,0.0,0.0,0.0,0.0,0.004048583,0.004048583,0.0020242915,0.0,0.0,0.0010121457,0.0010121457,0.0,0.0010121457,0.0020242915,0.0,0.0020242915,0.0010121457,0.0010121457,0.0030364372,0.0020242915,0.0010121457,0.0,0.0010121457,0.0030364372,0.0,0.0,0.0,0.0,0.0,0.0030364372,0.0010121457,0.0,0.0010121457,0.0,0.0010121457,0.0020242915,0.0020242915,0.0,0.0010121457,0.0,0.0010121457,0.0
dbg_book04_ch026,caesar,dbg,4,859,0.0325960419,0.0139697322,0.019790454,0.0267753201,0.019790454,0.0139697322,0.0104772992,0.0221187427,0.0186263097,0.0151338766,0.0139697322,0.0151338766,0.0139697322,0.0104772992,0.0093131548,0.0081490105,0.0128055879,0.0116414435,0.0128055879,0.0093131548,0.0081490105,0.016298021,0.0186263097,0.0116414435,0.0128055879,0.0139697322,0.0116414435,0.0093131548,0.0034924331,0.0128055879,0.0069848661,0.0069848661,0.0081490105,0.0034924331,0.0034924331,0.0069848661,0.0069848661,0.0069848661,0.0104772992,0.0023282887,0.0069848661,0.0069848661,0.0058207218,0.0069848661,0.0034924331,0.0069848661,0.0104772992,0.0023282887,0.0058207218,0.0104772992,0.0093131548,0.0128055879,0.0011641444,0.0058207218,0.0023282887,0.0139697322,0.0023282887,0.0,0.0069848661,0.0023282887,0.0069848661,0.0034924331,0.0046565774,0.0058207218,0.0058207218,0.0046565774,0.0046565774,0.0,0.0069848661,0.0023282887,0.0046565774,0.0081490105,0.0023282887,0.0034924331,0.0046565774,0.0069848661,0.0081490105,0.0023282887,0.0034924331,0.0046565774,0.0034924331,0.0046565774,0.0046565774,0.0023282887,0.0034924331,0.0058207218,0.0011641444,0.0058207218,0.0046565774,0.0058207218,0.0011641444,0.0011641444,0.0034924331,0.0058207218,0.0058207218,0.0058207218,0.0011641444,0.0046565774,0.0023282887,0.0,0.0034924331,0.0011641444,0.0011641444,0.0023282887,0.0011641444,0.0093131548,0.0069848661,0.0046565774,0.0,0.0011641444,0.0023282887,0.0058207218,0.0046565774,0.0011641444,0.0,0.0011641444,0.0011641444,0.0023282887,0.0034924331,0.0081490105,0.0034924331,0.0046565774,0.0023282887,0.0069848661,0.0034924331,0.0046565774,0.0011641444,0.0,0.0011641444,0.0093131548,0.0011641444,0.0,0.0046565774,0.0011641444,0.0,0.0023282887,0.0011641444,0.0023282887,0.0011641444,0.0011641444,0.0034924331,0.0034924331,0.0011641444,0.0034924331,0.0023282887,0.0023282887,0.0,0.0034924331,0.0011641444,0.0,0.0,0.0011641444,0.0011641444,0.0011641444,0.0011641444,0.0,0.0034924331,0.0011641444,0.0011641444,0.0011641444,0.0,0.0011641444,0.0,0.0046565774,0.0034924331,0.0,0.0023282887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023282887,0.0034924331,0.0046565774,0.0,0.0023282887,0.0011641444,0.0011641444,0.0011641444,0.0011641444,0.0,0.0,0.0023282887,0.0023282887,0.0011641444,0.0,0.0,0.0034924331,0.0011641444,0.0023282887,0.0,0.0023282887,0.0011641444,0.0034924331,0.0023282887,0.0,0.0
dbg_book04_ch027,caesar,dbg,4,937,0.0256136606,0.0234791889,0.0256136606,0.0213447172,0.0234791889,0.0202774813,0.0085378869,0.0138740662,0.0096051227,0.014941302,0.0170757737,0.022411953,0.0085378869,0.0096051227,0.0160085379,0.0128068303,0.014941302,0.014941302,0.0181430096,0.0096051227,0.007470651,0.0138740662,0.0085378869,0.007470651,0.0160085379,0.0160085379,0.0064034152,0.0064034152,0.0106723586,0.0053361793,0.0117395945,0.0096051227,0.0085378869,0.0053361793,0.0096051227,0.0042689434,0.014941302,0.0064034152,0.0042689434,0.0064034152,0.0032017076,0.0042689434,0.0053361793,0.0064034152,0.0053361793,0.0106723586,0.0053361793,0.0085378869,0.0053361793,0.0096051227,0.0064034152,0.0106723586,0.0117395945,0.0053361793,0.0096051227,0.0010672359,0.0053361793,0.0032017076,0.0128068303,0.0085378869,0.0042689434,0.0106723586,0.0010672359,0.0032017076,0.0053361793,0.0032017076,0.0021344717,0.0042689434,0.007470651,0.0096051227,0.007470651,0.0138740662,0.0085378869,0.0064034152,0.0064034152,0.0064034152,0.0053361793,0.0021344717,0.0032017076,0.0032017076,0.0010672359,0.0032017076,0.0032017076,0.0010672359,0.0032017076,0.0021344717,0.0085378869,0.0053361793,0.0021344717,0.0021344717,0.0032017076,0.0010672359,0.0010672359,0.0053361793,0.0021344717,0.0032017076,0.0032017076,0.007470651,0.0010672359,0.0042689434,0.0021344717,0.0021344717,0.0,0.0021344717,0.0042689434,0.0021344717,0.0010672359,0.0032017076,0.0021344717,0.0053361793,0.0064034152,0.0010672359,0.0021344717,0.0010672359,0.0053361793,0.007470651,0.0010672359,0.0021344717,0.0010672359,0.0010672359,0.0053361793,0.0,0.0010672359,0.0010672359,0.0021344717,0.0021344717,0.0010672359,0.0,0.0010672359,0.0010672359,0.0021344717,0.0010672359,0.0021344717,0.0,0.0021344717,0.0010672359,0.0,0.0042689434,0.0,0.0010672359,0.0010672359,0.0021344717,0.0010672359,0.0021344717,0.0,0.0010672359,0.0,0.0042689434,0.0032017076,0.0021344717,0.0,0.0010672359,0.0032017076,0.0,0.0010672359,0.0032017076,0.0021344717,0.0010672359,0.0010672359,0.0010672359,0.0010672359,0.0,0.0010672359,0.0,0.0,0.0053361793,0.0021344717,0.0021344717,0.0,0.0010672359,0.0010672359,0.0021344717,0.0021344717,0.0021344717,0.0010672359,0.0032017076,0.0,0.0,0.0010672359,0.0010672359,0.0010672359,0.0,0.0,0.0,0.0021344717,0.0010672359,0.0,0.0,0.0010672359,0.0021344717,0.0010672359,0.0,0.0,0.0,0.0010672359,0.0010672359,0.0,0.0010672359,0.0021344717,0.0
dbg_book04_ch028,caesar,dbg,4,582,0.0206185567,0.029209622,0.0274914089,0.0223367698,0.0206185567,0.0154639175,0.0171821306,0.0154639175,0.0120274914,0.0085910653,0.0171821306,0.0240549828,0.0068728522,0.0189003436,0.0171821306,0.0068728522,0.0034364261,0.0103092784,0.0085910653,0.0171821306,0.0085910653,0.0103092784,0.0103092784,0.0034364261,0.0137457045,0.0137457045,0.0137457045,0.0051546392,0.0189003436,0.0068728522,0.0068728522,0.0103092784,0.0085910653,0.0103092784,0.0051546392,0.0051546392,0.0034364261,0.0051546392,0.0103092784,0.0171821306,0.0051546392,0.0085910653,0.0017182131,0.0085910653,0.0,0.0085910653,0.0154639175,0.0171821306,0.0017182131,0.0068728522,0.0,0.0034364261,0.0120274914,0.0120274914,0.0068728522,0.0068728522,0.0017182131,0.0051546392,0.0051546392,0.0034364261,0.0085910653,0.0103092784,0.0034364261,0.0068728522,0.0051546392,0.0085910653,0.0051546392,0.0034364261,0.0137457045,0.0085910653,0.0,0.0051546392,0.0068728522,0.0,0.0034364261,0.0051546392,0.0085910653,0.0120274914,0.0034364261,0.0034364261,0.0068728522,0.0017182131,0.0017182131,0.0034364261,0.0017182131,0.0051546392,0.0051546392,0.0017182131,0.0,0.0034364261,0.0051546392,0.0034364261,0.0051546392,0.0017182131,0.0034364261,0.0017182131,0.0,0.0068728522,0.0017182131,0.0017182131,0.0051546392,0.0,0.0017182131,0.0017182131,0.0051546392,0.0017182131,0.0034364261,0.0034364261,0.0085910653,0.0034364261,0.0034364261,0.0,0.0068728522,0.0017182131,0.0017182131,0.0034364261,0.0017182131,0.0017182131,0.0017182131,0.0,0.0034364261,0.0051546392,0.0034364261,0.0034364261,0.0034364261,0.0017182131,0.0034364261,0.0034364261,0.0034364261,0.0017182131,0.0,0.0,0.0017182131,0.0017182131,0.0017182131,0.0,0.0017182131,0.0,0.0034364261,0.0,0.0,0.0017182131,0.0051546392,0.0034364261,0.0,0.0017182131,0.0,0.0,0.0,0.0017182131,0.0,0.0017182131,0.0017182131,0.0,0.0017182131,0.0,0.0,0.0017182131,0.0,0.0017182131,0.0,0.0,0.0,0.0017182131,0.0,0.0,0.0,0.0,0.0017182131,0.0034364261,0.0017182131,0.0017182131,0.0,0.0034364261,0.0,0.0,0.0,0.0,0.0,0.0,0.0017182131,0.0017182131,0.0017182131,0.0,0.0,0.0,0.0017182131,0.0,0.0,0.0034364261,0.0,0.0,0.0034364261,0.0017182131,0.0,0.0017182131,0.0,0.0,0.0,0.0
