"Caesar_DBC" "Caesar_DBG-01" "Caesar_DBG-02" "Caesar_DBG-03" "Caesar_DBG-04" "Caesar_DBG-05" "Caesar_DBG-06" "Caesar_DBG-07" "Hirtius_DBG-08"
"conuenire" 0.0216745107753282 0 0.0240558094779889 0.0278784499581823 0.0436681222707424 0.0542299349240781 0.0548646671543526 0.027292576419214 0
"diutius" 0.00928907604656923 0.0489476260401371 0.0721674284339668 0.083635349874547 0.0218340611353712 0 0 0.027292576419214 0.0617474529175671
"domitius" 0.0650235323259846 0 0 0 0 0 0 0 0
"equitesque" 0.0309635868218974 0 0 0 0.0218340611353712 0.0406724511930586 0.0365764447695684 0.0181950509461426 0.0463105896881754
"fuisse" 0.0278672281397077 0.0244738130200685 0.0481116189559779 0 0 0.0406724511930586 0.0365764447695684 0.027292576419214 0
"impetu" 0.0309635868218974 0 0.0481116189559779 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0182882223847842 0.00909752547307132 0.0308737264587836
"multo" 0.0278672281397077 0.0489476260401371 0 0 0.0218340611353712 0.0406724511930586 0.0182882223847842 0.0181950509461426 0.0154368632293918
"munitione" 0.0309635868218974 0.0244738130200685 0 0 0 0.027114967462039 0 0.0454876273653566 0.0308737264587836
"nomine" 0.0278672281397077 0.0244738130200685 0.0721674284339668 0.0278784499581823 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0.0308737264587836
"opinionem" 0.0185781520931385 0 0.0240558094779889 0.111513799832729 0.0218340611353712 0.0135574837310195 0.0731528895391368 0.027292576419214 0.0154368632293918
"praesidiis" 0.0433490215506564 0 0 0 0.0218340611353712 0 0 0.0363901018922853 0.0308737264587836
"proximis" 0.0185781520931385 0.0122369065100343 0.0240558094779889 0 0.0218340611353712 0.0542299349240781 0.0548646671543526 0.0363901018922853 0.0154368632293918
"pugnae" 0.0216745107753282 0.0122369065100343 0.0240558094779889 0.083635349874547 0.0873362445414847 0.027114967462039 0 0.027292576419214 0
"repente" 0.012385434728759 0.0122369065100343 0.0240558094779889 0 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0.16980549552331
"romano" 0.00309635868218974 0.122369065100343 0.0721674284339668 0 0.0436681222707424 0.0406724511930586 0.0182882223847842 0.00909752547307132 0
"senatu" 0.0278672281397077 0.0611845325501713 0 0.0557568999163646 0.0436681222707424 0 0 0.0181950509461426 0.0154368632293918
"siluas" 0 0.0122369065100343 0.0721674284339668 0.111513799832729 0.0436681222707424 0.0813449023861171 0.0548646671543526 0.00909752547307132 0.0154368632293918
"spatium" 0.0216745107753282 0.0489476260401371 0.0481116189559779 0 0.0218340611353712 0.0135574837310195 0 0.0454876273653566 0.0154368632293918
"summo" 0.00928907604656923 0.0244738130200685 0.0721674284339668 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0.0636826783114993 0.0154368632293918
"uirtutem" 0.024770869457518 0.0122369065100343 0.0721674284339668 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0.027292576419214 0.0154368632293918
"agros" 0.00619271736437949 0.0367107195301028 0.0721674284339668 0 0.131004366812227 0.0406724511930586 0.0182882223847842 0.00909752547307132 0.0154368632293918
"anni" 0.012385434728759 0.0122369065100343 0 0.0557568999163646 0.0436681222707424 0.0135574837310195 0.0548646671543526 0.0363901018922853 0.0463105896881754
"arbitrabatur" 0.0185781520931385 0.0367107195301028 0 0 0.152838427947598 0.0135574837310195 0.0182882223847842 0 0.0308737264587836
"ariouistus" 0 0.244738130200685 0 0 0 0 0 0 0
"auctoritatem" 0.024770869457518 0 0.0481116189559779 0 0 0.027114967462039 0.0731528895391368 0.00909752547307132 0.0463105896881754
"beneficio" 0.0309635868218974 0.0611845325501713 0 0 0 0.0135574837310195 0 0.027292576419214 0.0154368632293918
"cn" 0.0464453802328462 0 0 0 0.0218340611353712 0 0 0.00909752547307132 0.0463105896881754
"dato" 0.0216745107753282 0.0244738130200685 0 0.0557568999163646 0.0436681222707424 0.0135574837310195 0 0.0363901018922853 0.0308737264587836
"existimauit" 0.0278672281397077 0.0244738130200685 0.0240558094779889 0.0278784499581823 0.0436681222707424 0.0135574837310195 0 0.0181950509461426 0.0308737264587836
"facilius" 0.0185781520931385 0.0367107195301028 0.0481116189559779 0.083635349874547 0 0.0135574837310195 0.0182882223847842 0.027292576419214 0.0154368632293918
"faciunt" 0.0154817934109487 0.0244738130200685 0.0240558094779889 0.0557568999163646 0.0218340611353712 0.0135574837310195 0.0365764447695684 0.0181950509461426 0.0617474529175671
"fama" 0.0278672281397077 0 0 0 0 0.0406724511930586 0.109729334308705 0.00909752547307132 0.0154368632293918
"finitimis" 0.0185781520931385 0.0244738130200685 0.0721674284339668 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0.0363901018922853 0
"frumentariae" 0.0278672281397077 0.0367107195301028 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.0363901018922853 0.0154368632293918
"gratia" 0.0185781520931385 0.0611845325501713 0.0240558094779889 0 0 0 0.0365764447695684 0.027292576419214 0.0463105896881754
"gratiam" 0.0154817934109487 0.0734214390602056 0 0 0.0218340611353712 0.0406724511930586 0.0365764447695684 0.0181950509461426 0.0154368632293918
"initio" 0.0433490215506564 0.0122369065100343 0 0 0 0 0.0182882223847842 0.0363901018922853 0
"latere" 0.0185781520931385 0.0122369065100343 0.0721674284339668 0.0557568999163646 0.0218340611353712 0.0135574837310195 0 0.054585152838428 0
"montem" 0.0278672281397077 0.0856583455702398 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"munitionibus" 0.0309635868218974 0 0 0 0 0 0.0548646671543526 0.054585152838428 0.0154368632293918
"murum" 0.0185781520931385 0.0122369065100343 0.0481116189559779 0 0 0 0 0.0909752547307132 0.0154368632293918
"nemo" 0.0340599455040872 0.0367107195301028 0.0240558094779889 0 0 0.0406724511930586 0.0182882223847842 0.00909752547307132 0
"plebis" 0.0526380975972257 0 0 0 0 0 0 0 0.0463105896881754
"portis" 0.0185781520931385 0 0.0481116189559779 0.0557568999163646 0.0218340611353712 0.0406724511930586 0 0.0454876273653566 0.0154368632293918
"potest" 0.0216745107753282 0.0244738130200685 0 0 0 0.0406724511930586 0.0365764447695684 0.0363901018922853 0.0308737264587836
"primis" 0.0185781520931385 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.0218340611353712 0.0677874186550976 0.0182882223847842 0.0363901018922853 0
"procul" 0.0278672281397077 0 0.0240558094779889 0 0.0218340611353712 0.0542299349240781 0.0365764447695684 0.027292576419214 0
"prohibere" 0.0185781520931385 0.0611845325501713 0 0 0.0218340611353712 0.027114967462039 0.0182882223847842 0.0181950509461426 0.0463105896881754
"propius" 0.0154817934109487 0.0244738130200685 0 0 0.0655021834061135 0.0406724511930586 0 0.0363901018922853 0.0463105896881754
"ratio" 0.0185781520931385 0.0122369065100343 0.0721674284339668 0 0.0436681222707424 0.0135574837310195 0.0548646671543526 0.0181950509461426 0.0308737264587836
"reliquae" 0.024770869457518 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.0873362445414847 0.027114967462039 0.0182882223847842 0.00909752547307132 0.0154368632293918
"salute" 0.024770869457518 0.0122369065100343 0 0.0278784499581823 0 0.027114967462039 0.0182882223847842 0.0454876273653566 0.0308737264587836
"semper" 0.0371563041862769 0.0122369065100343 0 0.0557568999163646 0 0.0135574837310195 0 0.027292576419214 0.0154368632293918
"tenere" 0.0278672281397077 0.0367107195301028 0 0 0.0873362445414847 0.027114967462039 0.0182882223847842 0 0.0154368632293918
"uulneribus" 0.012385434728759 0.0244738130200685 0.0481116189559779 0.0557568999163646 0.0436681222707424 0.0542299349240781 0.0182882223847842 0.0181950509461426 0.0154368632293918
"xu" 0.0216745107753282 0.0367107195301028 0.0962232379119557 0 0 0.0406724511930586 0.0182882223847842 0 0.0308737264587836
"angustiis" 0.0526380975972257 0 0 0.0278784499581823 0 0.0135574837310195 0 0 0
"captiuis" 0.00619271736437949 0.0244738130200685 0.0481116189559779 0 0 0.0677874186550976 0.0548646671543526 0.027292576419214 0.0308737264587836
"casu" 0.024770869457518 0.0122369065100343 0.0240558094779889 0 0 0.0406724511930586 0.0731528895391368 0.00909752547307132 0.0154368632293918
"ciuitatum" 0.012385434728759 0.0244738130200685 0 0.0557568999163646 0.0218340611353712 0.0677874186550976 0 0.027292576419214 0.0308737264587836
"classe" 0.0588308149616052 0 0 0 0 0 0 0 0
"cohortatus" 0.0216745107753282 0.0122369065100343 0.0962232379119557 0.0557568999163646 0 0 0 0.0454876273653566 0
"cui" 0.0278672281397077 0.0367107195301028 0.0240558094779889 0.0278784499581823 0 0.0135574837310195 0 0.0363901018922853 0
"discedere" 0.0216745107753282 0.0367107195301028 0.0240558094779889 0 0.0218340611353712 0.0677874186550976 0 0.00909752547307132 0.0154368632293918
"frumentaria" 0.0216745107753282 0.0244738130200685 0.0481116189559779 0.0278784499581823 0.0218340611353712 0.0135574837310195 0 0.0363901018922853 0.0154368632293918
"frumento" 0.0278672281397077 0.0367107195301028 0.0240558094779889 0.0278784499581823 0.0655021834061135 0 0 0.0181950509461426 0
"genere" 0.024770869457518 0 0 0.0278784499581823 0.0873362445414847 0.027114967462039 0.0365764447695684 0.00909752547307132 0.0154368632293918
"illo" 0.0185781520931385 0.0122369065100343 0 0 0.0436681222707424 0.0135574837310195 0.0365764447695684 0.0454876273653566 0.0308737264587836
"ipsos" 0.012385434728759 0.0611845325501713 0.0721674284339668 0 0 0 0 0.0636826783114993 0
"manu" 0.0185781520931385 0.0122369065100343 0 0.0278784499581823 0 0.0677874186550976 0.0182882223847842 0.027292576419214 0.0308737264587836
"multa" 0.024770869457518 0.0367107195301028 0.0240558094779889 0.0557568999163646 0 0 0.0365764447695684 0.0181950509461426 0.0154368632293918
"neu" 0.0278672281397077 0 0.0240558094779889 0 0.0218340611353712 0.0406724511930586 0 0.0454876273653566 0
"officio" 0.0216745107753282 0.0244738130200685 0 0.0278784499581823 0.0218340611353712 0.0677874186550976 0.0182882223847842 0 0.0308737264587836
"paulatim" 0.012385434728759 0.0244738130200685 0.0481116189559779 0.0278784499581823 0.0436681222707424 0.0135574837310195 0.0182882223847842 0.0181950509461426 0.0617474529175671
"possint" 0.012385434728759 0.0244738130200685 0 0 0.0873362445414847 0.0135574837310195 0.0548646671543526 0.0363901018922853 0.0154368632293918
"pugna" 0.0185781520931385 0.0122369065100343 0.0481116189559779 0.111513799832729 0.0436681222707424 0.0406724511930586 0 0.00909752547307132 0
"recipere" 0.0340599455040872 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.0218340611353712 0.0135574837310195 0.0365764447695684 0 0.0154368632293918
"romanum" 0.0154817934109487 0.0734214390602056 0.0721674284339668 0 0 0.0406724511930586 0 0.00909752547307132 0.0154368632293918
"salutis" 0.012385434728759 0.0244738130200685 0.0721674284339668 0.0557568999163646 0 0.027114967462039 0.0182882223847842 0.0363901018922853 0.0154368632293918
"tota" 0.0433490215506564 0.0122369065100343 0 0 0 0.027114967462039 0 0.0181950509461426 0
"uix" 0.00928907604656923 0.0122369065100343 0.0240558094779889 0.0557568999163646 0 0.027114967462039 0.0365764447695684 0.0363901018922853 0.0617474529175671
"xxx" 0.0433490215506564 0 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0 0.0181950509461426 0
"aeduis" 0 0 0 0 0 0 0.109729334308705 0.100072780203785 0.0154368632293918
"afranius" 0.0557344562794154 0 0 0 0 0 0 0 0
"agere" 0.0278672281397077 0.0367107195301028 0.0481116189559779 0 0 0.0135574837310195 0 0.0181950509461426 0.0154368632293918
"alias" 0.0216745107753282 0.0244738130200685 0.0481116189559779 0.0557568999163646 0 0.0542299349240781 0.0182882223847842 0 0
"an" 0.024770869457518 0.0367107195301028 0 0 0.0436681222707424 0 0.0182882223847842 0.027292576419214 0.0154368632293918
"circuitu" 0.0309635868218974 0.0244738130200685 0.0481116189559779 0 0 0.027114967462039 0 0.00909752547307132 0.0154368632293918
"communi" 0.00928907604656923 0.0367107195301028 0.0240558094779889 0.0278784499581823 0 0.0813449023861171 0.0182882223847842 0.027292576419214 0
"dierum" 0.0154817934109487 0 0.0481116189559779 0.0278784499581823 0.0436681222707424 0 0.091441111923921 0.027292576419214 0
"duo" 0.024770869457518 0.0244738130200685 0 0 0.0218340611353712 0.0135574837310195 0.0365764447695684 0.0363901018922853 0
"equitatumque" 0.0185781520931385 0.0367107195301028 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.027292576419214 0.0308737264587836
"exploratores" 0.00928907604656923 0.0244738130200685 0.0240558094779889 0.0278784499581823 0.0436681222707424 0.0135574837310195 0.0548646671543526 0.0454876273653566 0
"gallos" 0.00619271736437949 0.0489476260401371 0.0240558094779889 0.0557568999163646 0 0.0542299349240781 0 0.0181950509461426 0.0463105896881754
"haberent" 0.0185781520931385 0.0367107195301028 0 0.0278784499581823 0.0873362445414847 0.0135574837310195 0.0182882223847842 0 0.0308737264587836
"incolumes" 0.0278672281397077 0 0 0 0.0436681222707424 0.0542299349240781 0 0.027292576419214 0
"itineris" 0.024770869457518 0.0367107195301028 0.0481116189559779 0 0 0.0135574837310195 0.0365764447695684 0.0181950509461426 0
"nacti" 0.0402526628684667 0 0 0 0 0.0135574837310195 0.0182882223847842 0.0181950509461426 0.0154368632293918
"nobis" 0.0185781520931385 0.0122369065100343 0.0240558094779889 0 0 0.0406724511930586 0.0365764447695684 0.0363901018922853 0.0154368632293918
"nullo" 0.0216745107753282 0 0.0240558094779889 0.0278784499581823 0.0218340611353712 0.027114967462039 0.0548646671543526 0.00909752547307132 0.0308737264587836
"nuntiis" 0.024770869457518 0 0.0240558094779889 0.0278784499581823 0 0.0406724511930586 0.0182882223847842 0.0363901018922853 0
"ordines" 0.0309635868218974 0 0 0 0.0436681222707424 0.0135574837310195 0.0182882223847842 0.0363901018922853 0
"plures" 0.0154817934109487 0.0122369065100343 0 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0365764447695684 0 0.0771843161469589
"populum" 0.0185781520931385 0.0734214390602056 0.0721674284339668 0 0 0.027114967462039 0 0.00909752547307132 0
"pugnatum" 0.024770869457518 0.0734214390602056 0.0240558094779889 0.0557568999163646 0.0218340611353712 0 0 0 0
"quibusdam" 0.0433490215506564 0 0 0 0 0 0.0182882223847842 0.0181950509461426 0.0154368632293918
"recepit" 0.0371563041862769 0.0122369065100343 0 0.0278784499581823 0.0436681222707424 0 0.0182882223847842 0.00909752547307132 0
"reliquum" 0.0185781520931385 0.0367107195301028 0 0.0557568999163646 0.0436681222707424 0.0135574837310195 0.0365764447695684 0.00909752547307132 0.0154368632293918
"signo" 0.024770869457518 0.0122369065100343 0.0240558094779889 0.0557568999163646 0.0218340611353712 0 0 0.027292576419214 0.0308737264587836
"timoris" 0.0216745107753282 0.0122369065100343 0 0.083635349874547 0 0.027114967462039 0.0365764447695684 0.0181950509461426 0.0154368632293918
"uictoriae" 0.024770869457518 0 0 0.0278784499581823 0 0.0135574837310195 0 0.054585152838428 0.0308737264587836
"uidebantur" 0.024770869457518 0 0.0481116189559779 0 0 0.0542299349240781 0 0.027292576419214 0.0154368632293918
"uirtutis" 0 0.0244738130200685 0.120279047389945 0.0278784499581823 0 0.0135574837310195 0.0365764447695684 0.0363901018922853 0.0463105896881754
"uitae" 0.0216745107753282 0.0122369065100343 0 0 0.0218340611353712 0 0.0548646671543526 0.027292576419214 0.0463105896881754
"ultro" 0.024770869457518 0.0244738130200685 0 0.0278784499581823 0.0436681222707424 0.0406724511930586 0.0365764447695684 0 0
"uniuersi" 0.0402526628684667 0 0 0 0.0218340611353712 0.0135574837310195 0 0.00909752547307132 0.0308737264587836
"alteram" 0.0216745107753282 0 0.0240558094779889 0.0557568999163646 0.0218340611353712 0.027114967462039 0 0.027292576419214 0.0154368632293918
"amicitia" 0.0216745107753282 0.0244738130200685 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0 0.027292576419214 0.0308737264587836
"amissis" 0.0216745107753282 0.0122369065100343 0 0.0557568999163646 0.0436681222707424 0.0135574837310195 0 0.027292576419214 0.0154368632293918
"aperto" 0.0154817934109487 0.0122369065100343 0.0481116189559779 0.0557568999163646 0.0436681222707424 0.027114967462039 0 0.027292576419214 0
"aqua" 0.0278672281397077 0 0 0 0 0.0406724511930586 0.0182882223847842 0.0181950509461426 0.0308737264587836
"capere" 0.0154817934109487 0.0244738130200685 0 0.0278784499581823 0.0655021834061135 0.027114967462039 0.0365764447695684 0.0181950509461426 0
"centurionibus" 0.024770869457518 0.0244738130200685 0.0481116189559779 0.0278784499581823 0 0 0 0.027292576419214 0.0154368632293918
"circum" 0.024770869457518 0.0244738130200685 0 0 0 0.027114967462039 0.0731528895391368 0.00909752547307132 0
"coactis" 0.0185781520931385 0 0 0.0278784499581823 0.0218340611353712 0.027114967462039 0.0365764447695684 0.0363901018922853 0.0154368632293918
"cognouerat" 0.00619271736437949 0.0122369065100343 0 0 0.0655021834061135 0.122017353579176 0.0182882223847842 0.00909752547307132 0
"cotidie" 0.0216745107753282 0.0244738130200685 0.0240558094779889 0 0.0218340611353712 0.0135574837310195 0.0182882223847842 0.027292576419214 0.0154368632293918
